date,coin_id,price,volume,market_cap
2021-12-17,ref,2.511133494014901,198848.97802649834,0
2021-12-18,ref,2.21532723254959,268184.84560335573,0
2021-12-19,ref,2.10760284856923,297223.1500034601,0
2021-12-20,ref,2.1761936179842625,178845.43335184842,0
2021-12-21,ref,2.1084264909995936,86013.93425925475,0
2021-12-22,ref,2.2494817219573893,92958.20414140876,0
2021-12-23,ref,2.5331963558794244,364638.2017981078,0
2021-12-24,ref,3.1487531759648566,492200.5196452657,0
2021-12-25,ref,3.3508216192507034,343645.2693046014,0
2021-12-26,ref,3.3026816098213847,214289.90932408214,0
2021-12-27,ref,3.447040255422146,203431.2943326962,0
2021-12-28,ref,2.8608054051801326,716520.2563426399,0
